equipo_ganador,equipo_primera_sangre,asesinatos_dif,asistencias_dif,nivel_dif,minions_dif,torretas_dif,dragones_dif,heraldos_dif
1,1,-3,-4,-0.20000000000000018,-61,0,-1,0
0,1,0,-2,0.0,57,1,-1,1
0,0,2,5,0.20000000000000018,85,0,0,0
0,0,4,9,0.40000000000000036,46,0,-1,0
0,1,-3,0,0.6000000000000005,18,0,-1,-1
1,0,-2,-5,-0.40000000000000036,-12,0,0,0
1,1,-8,-11,-0.7999999999999998,-60,0,-1,0
1,0,1,1,-0.20000000000000018,23,0,0,0
0,0,4,9,0.40000000000000036,21,0,-1,0
0,0,3,3,0.39999999999999947,44,0,-1,0
1,1,-10,-17,-0.7999999999999998,-83,0,0,0
1,1,-4,-8,-0.6000000000000005,-7,0,-1,0
1,1,-5,-2,-0.20000000000000018,40,0,-1,-1
0,1,-4,-12,-0.40000000000000036,-44,0,0,1
0,0,2,0,0.20000000000000018,19,0,-1,0
0,1,-3,-3,-0.40000000000000036,5,0,0,1
0,1,1,5,-0.20000000000000018,-24,0,0,0
0,1,1,-2,0.40000000000000036,24,0,-1,-1
0,0,6,4,0.6000000000000005,5,0,1,1
1,0,0,-3,0.40000000000000036,30,0,-1,1
0,1,3,5,0.40000000000000036,48,0,0,0
1,0,4,8,0.20000000000000018,-8,0,1,0
0,0,0,-2,0.20000000000000018,-19,0,1,0
0,0,8,6,0.6000000000000005,28,0,-1,0
1,0,-1,5,0.0,47,0,1,0
1,0,0,-2,-0.20000000000000018,36,0,1,-1
0,1,4,6,0.39999999999999947,16,0,1,0
1,1,-7,-7,-0.6000000000000005,-19,-1,-1,1
1,0,-3,-5,-0.20000000000000018,22,0,0,0
1,1,-3,-5,0.20000000000000018,24,0,1,1
0,1,-2,1,0.0,56,0,1,0
0,1,0,0,0.0,17,0,0,0
1,1,1,-1,0.40000000000000036,52,0,0,0
0,1,-2,-1,-0.20000000000000018,-4,0,-1,0
0,0,0,1,-0.20000000000000018,18,0,0,-1
0,0,11,13,0.6000000000000005,57,0,-1,1
0,0,6,10,0.0,32,0,-1,0
1,1,-5,-8,-0.20000000000000018,3,0,0,-1
1,1,-8,-12,-0.20000000000000018,-8,0,-1,0
0,1,7,4,0.0,20,0,-1,0
1,1,2,5,0.5999999999999996,8,0,-1,0
0,0,2,3,0.20000000000000018,-21,0,1,1
0,0,3,6,0.0,-6,0,1,0
1,1,1,0,-0.20000000000000018,0,0,-1,0
0,0,5,6,0.5999999999999996,-1,0,1,0
0,0,2,2,0.20000000000000018,-10,0,1,0
1,0,-1,-3,-0.8000000000000007,-30,0,-1,1
0,1,3,4,0.20000000000000018,-39,0,-1,1
0,1,0,-9,0.20000000000000018,-16,0,-1,0
0,0,6,5,1.2000000000000002,-7,0,1,0
0,1,2,2,0.20000000000000018,9,0,-1,0
1,0,4,4,0.20000000000000018,28,0,0,0
1,1,-3,-4,-0.20000000000000018,21,0,0,0
0,0,6,9,0.6000000000000005,13,0,1,1
0,1,-2,-4,-0.20000000000000018,-26,0,-1,1
0,0,8,10,0.20000000000000018,-16,0,1,0
0,0,4,6,0.20000000000000018,19,0,1,0
0,0,4,1,0.7999999999999998,84,0,1,0
1,0,3,3,0.0,-18,0,0,0
1,0,3,4,0.1999999999999993,-13,0,1,0
1,1,-3,-4,-0.20000000000000018,-6,0,-1,-1
0,1,-1,0,-0.20000000000000018,22,0,-1,-1
0,1,-1,2,0.0,3,1,-1,0
1,1,-2,-5,0.0,-10,0,0,0
0,0,4,6,0.0,34,0,0,0
1,1,0,1,0.20000000000000018,45,-1,-1,-1
1,0,-7,-11,-0.7999999999999998,-37,0,0,-1
0,0,6,9,0.20000000000000018,-19,-1,-1,-1
0,0,5,4,0.5999999999999996,69,0,0,0
1,0,0,-2,-0.7999999999999998,-37,-1,1,0
1,1,-4,-7,-0.40000000000000036,33,0,-1,-1
0,0,7,3,0.6000000000000005,24,0,0,1
0,0,5,4,1.0,63,0,1,0
0,0,4,-1,0.6000000000000005,15,0,1,1
0,0,5,3,0.20000000000000018,62,0,1,0
0,1,3,14,0.40000000000000036,31,1,1,-1
1,1,-3,-5,0.0,43,0,-1,0
1,1,-4,1,-0.7999999999999998,-19,0,0,0
1,1,-8,-6,-1.0,-73,-1,-1,-1
1,0,2,9,-0.7999999999999998,5,0,0,-1
0,0,3,2,0.20000000000000018,65,0,-1,0
0,0,1,6,0.0,-2,0,1,0
0,1,-4,-4,-0.20000000000000018,-5,0,-1,0
1,1,0,4,0.0,0,0,1,0
1,1,5,5,0.40000000000000036,-11,0,0,1
1,1,-3,-3,-0.6000000000000005,-19,0,1,0
1,1,-5,-1,-0.20000000000000018,-24,0,0,0
1,1,-4,-7,-0.20000000000000018,14,0,-1,1
1,0,-2,-4,-0.20000000000000018,40,0,-1,0
1,0,1,-1,-0.20000000000000018,26,0,1,0
0,1,0,-1,0.0,2,0,-1,0
0,1,-5,-9,0.0,-4,0,1,0
1,1,-2,1,-0.6000000000000005,-34,0,1,0
1,0,-9,-5,-1.0,-45,0,-1,0
1,1,-3,-9,0.20000000000000018,16,0,1,0
1,0,1,4,-0.20000000000000018,4,0,-1,-1
0,0,1,1,-0.40000000000000036,23,0,0,0
0,0,-1,0,-0.40000000000000036,-12,0,-1,0
0,0,2,0,0.40000000000000036,38,0,-1,0
1,1,-3,-5,-0.5999999999999996,-31,0,-1,1
1,1,-1,2,-0.5999999999999996,-11,0,1,0
1,1,-10,-12,-1.3999999999999995,-82,0,0,1
0,0,1,-2,0.0,14,0,-1,0
0,1,-1,-10,0.20000000000000018,8,-1,-1,0
1,0,0,10,-0.40000000000000036,30,0,1,-1
0,0,-1,-3,0.40000000000000036,56,0,1,-1
1,1,-2,-3,0.0,3,0,-1,0
0,1,5,4,0.6000000000000005,37,1,-1,1
1,1,-7,-13,-0.6000000000000005,-1,0,-1,0
0,0,0,4,-0.20000000000000018,25,0,1,-1
1,0,3,2,0.0,-29,0,0,0
1,0,3,-1,0.20000000000000018,-18,0,1,1
1,1,-3,2,0.0,-19,0,-1,0
1,1,0,-1,0.20000000000000018,50,0,0,1
0,0,3,5,0.7999999999999998,21,0,0,0
1,0,1,4,-0.20000000000000018,-14,0,1,0
1,1,-1,-2,-0.40000000000000036,-56,0,-1,-1
1,1,-3,-7,-0.20000000000000018,30,0,1,-1
0,0,3,2,1.0,30,0,0,0
1,0,-6,-3,-0.20000000000000018,-1,0,-1,1
0,0,3,4,0.20000000000000018,35,0,1,0
0,0,2,4,0.20000000000000018,-29,0,0,1
1,0,-1,-2,0.0,-32,0,-1,0
0,1,6,4,0.5999999999999996,45,0,-1,0
0,0,1,2,0.8000000000000007,31,0,1,1
0,1,6,4,1.0,57,0,0,0
1,0,-10,-5,-1.4000000000000004,-111,0,-1,0
0,1,-1,1,-0.20000000000000018,-7,0,1,0
1,1,-2,1,-0.20000000000000018,-24,0,-1,0
0,0,-2,-1,0.0,-17,0,0,0
1,1,-13,-14,-1.2000000000000002,-68,0,0,0
1,1,-4,-2,-0.20000000000000018,6,0,-1,0
0,0,3,5,0.20000000000000018,-24,0,-1,0
1,1,1,-1,-0.20000000000000018,-31,0,1,0
1,1,1,9,0.0,19,0,-1,0
1,1,-4,-8,-0.6000000000000005,-3,0,0,0
1,0,1,-1,0.20000000000000018,23,0,-1,0
0,0,9,11,1.4000000000000004,-13,0,1,1
1,0,1,3,0.0,-7,0,-1,0
1,0,-2,0,-0.40000000000000036,20,0,-1,0
0,0,2,0,-0.1999999999999993,6,0,1,0
0,0,2,0,0.0,26,0,0,0
0,0,3,4,0.20000000000000018,16,0,1,0
0,1,3,-1,-0.20000000000000018,-41,0,0,0
1,1,-7,-8,-0.20000000000000018,-1,0,-1,0
1,1,1,3,0.20000000000000018,8,0,1,1
1,1,-2,-1,0.0,23,0,0,-1
0,1,7,12,1.0,26,1,0,0
0,0,-3,-7,-1.0,36,0,0,-1
1,0,-2,7,0.0,-21,0,-1,0
1,1,-4,-2,0.0,22,0,0,0
0,0,2,6,0.0,-33,0,-1,0
0,0,1,-2,0.20000000000000018,-24,0,0,0
1,1,-3,-8,0.0,9,0,0,0
1,0,-5,-1,-1.0,-46,-1,-1,0
0,0,-1,1,-0.40000000000000036,2,0,1,0
1,1,-5,-7,-0.5999999999999996,-37,0,-1,0
1,1,2,4,-0.20000000000000018,-36,0,1,-1
0,0,2,0,0.7999999999999998,46,0,1,0
0,0,6,3,0.6000000000000005,23,0,1,0
0,1,-2,-5,0.20000000000000018,0,0,1,0
1,0,0,-1,-0.40000000000000036,-14,0,1,0
1,1,-5,-8,-0.5999999999999996,-29,0,0,-1
0,0,0,4,-0.40000000000000036,0,0,-1,0
0,1,-4,-12,-0.20000000000000018,43,0,-1,0
0,0,3,2,-0.20000000000000018,-15,0,1,0
1,1,-1,-3,0.20000000000000018,11,0,0,0
0,0,-2,-4,-1.0,-16,0,-1,1
0,0,4,5,0.40000000000000036,7,0,1,0
0,0,7,4,1.0,54,0,1,1
0,1,0,4,0.40000000000000036,10,0,-1,0
0,0,9,3,0.6000000000000005,23,0,1,0
1,1,-5,-6,0.20000000000000018,29,0,-1,0
0,1,1,0,0.40000000000000036,30,0,-1,0
1,1,0,-1,-0.20000000000000018,-13,0,1,0
0,0,-5,-2,-0.40000000000000036,-21,0,-1,-1
1,1,-2,-3,-0.40000000000000036,-17,0,0,0
0,0,-3,-1,0.20000000000000018,12,0,0,0
0,0,1,6,0.0,13,0,1,0
1,1,-7,-4,-1.0,13,-1,1,-1
1,0,-5,-1,-0.40000000000000036,-58,0,0,1
1,1,0,0,0.0,-44,0,-1,1
0,0,3,-1,0.6000000000000005,-8,0,1,1
1,1,-9,-10,-1.0,-76,0,-1,0
1,0,-7,-16,-0.5999999999999996,13,0,-1,0
1,1,-1,-1,0.0,26,0,0,0
1,1,0,2,0.20000000000000018,-4,0,-1,0
0,0,1,0,0.20000000000000018,0,1,0,0
1,1,-1,0,0.0,-39,0,-1,0
0,1,2,2,0.0,-40,0,1,0
0,1,0,-2,0.20000000000000018,28,0,-1,0
1,1,-1,-3,0.0,15,0,0,0
0,0,6,6,-0.20000000000000018,1,1,1,0
1,1,-2,-3,-0.40000000000000036,-8,0,-1,0
1,1,-6,-7,-0.7999999999999998,-20,-1,0,-1
1,1,-3,2,0.0,64,0,0,0
0,0,3,1,0.20000000000000018,13,0,1,0
0,0,6,2,0.20000000000000018,10,0,0,0
1,1,-5,-9,-0.40000000000000036,7,0,-1,0
1,0,-3,-2,-0.20000000000000018,52,0,1,0
1,1,-3,-4,-0.20000000000000018,33,0,1,0
1,1,-5,-3,-0.6000000000000005,-5,0,-1,0
1,0,-1,-7,0.40000000000000036,-27,0,1,1
1,0,1,1,0.40000000000000036,-7,0,1,0
1,1,-7,-3,-0.20000000000000018,-24,-1,0,-1
1,1,-4,-5,-0.40000000000000036,-20,0,-1,0
0,1,-2,-1,0.0,31,0,0,0
0,1,-2,0,-0.40000000000000036,-29,0,-1,0
0,0,1,1,0.0,24,0,0,-1
0,0,-3,5,0.0,25,0,0,-1
0,0,0,0,-0.20000000000000018,-22,0,1,0
0,0,5,3,0.8000000000000007,30,0,-1,1
0,0,-5,-2,-0.40000000000000036,17,0,0,0
1,1,-1,-4,0.40000000000000036,1,0,1,0
0,0,-2,-3,-0.6000000000000005,-11,0,-1,0
0,0,4,4,0.20000000000000018,-31,0,0,0
0,0,7,6,0.6000000000000005,-3,0,-1,0
0,0,9,10,0.40000000000000036,-35,0,1,0
0,0,9,4,0.40000000000000036,67,1,-1,0
0,1,1,2,0.0,-6,0,0,0
0,1,-2,-1,0.20000000000000018,-35,0,-1,0
0,0,1,5,0.40000000000000036,57,1,-1,0
0,1,-2,-1,-0.40000000000000036,22,0,-1,0
0,1,-2,2,0.40000000000000036,6,0,1,0
1,1,-7,-6,-0.8000000000000007,-18,0,-1,0
0,0,1,1,0.20000000000000018,57,0,-1,0
0,1,0,-8,0.0,-8,0,1,1
0,0,8,7,0.5999999999999996,18,1,0,1
1,0,-3,-5,-0.40000000000000036,20,0,-1,0
1,1,0,-4,0.0,3,0,1,-1
1,1,-1,-1,0.0,-8,0,1,0
1,1,2,9,0.20000000000000018,-21,0,-1,0
0,1,8,12,0.6000000000000005,38,0,-1,0
1,0,4,14,0.0,-6,0,1,0
1,1,0,5,-0.20000000000000018,-11,0,0,0
0,0,1,0,0.20000000000000018,-16,0,1,0
0,0,1,0,-0.20000000000000018,31,0,-1,1
0,0,1,1,0.40000000000000036,23,0,1,-1
0,1,6,6,0.20000000000000018,-19,0,1,0
0,0,-3,-5,-0.40000000000000036,63,0,-1,-1
0,0,2,1,0.40000000000000036,12,0,-1,1
1,1,1,-2,0.0,33,0,1,0
0,1,0,-3,0.8000000000000007,50,1,0,1
0,0,3,4,0.7999999999999998,39,0,1,0
0,1,-1,-3,0.0,-28,0,-1,1
0,1,0,-7,0.0,-7,0,0,0
1,0,-5,-2,-0.20000000000000018,-17,0,-1,1
0,0,7,4,1.0,54,0,1,0
0,1,4,3,0.0,-5,0,-1,0
0,0,7,10,0.6000000000000005,3,0,1,0
1,1,-9,-10,-0.39999999999999947,-13,-1,0,-1
0,1,-1,-3,0.0,-28,0,-1,0
0,1,4,6,0.5999999999999996,43,0,-1,0
1,1,-4,-13,-0.20000000000000018,9,0,-1,0
0,1,0,-3,0.39999999999999947,30,0,0,0
0,1,2,4,0.0,4,0,1,0
0,0,2,8,0.0,24,0,1,1
0,0,2,10,0.40000000000000036,50,0,1,0
1,0,2,4,0.0,-44,0,0,1
0,0,-1,-1,0.20000000000000018,30,0,-1,0
1,0,2,4,0.0,-12,0,-1,1
0,0,-2,-2,-0.5999999999999996,5,0,1,1
1,0,0,3,0.20000000000000018,26,0,1,1
0,1,3,1,0.5999999999999996,18,1,1,1
0,0,10,9,0.7999999999999998,64,0,1,1
0,1,2,7,0.0,19,0,1,-1
0,1,2,3,0.5999999999999996,41,0,-1,0
0,0,1,3,0.20000000000000018,63,0,1,0
0,0,6,9,0.5999999999999996,35,0,0,0
0,1,-1,3,0.39999999999999947,44,0,1,1
0,0,1,0,-0.20000000000000018,30,0,-1,1
0,0,-1,3,-0.40000000000000036,-9,0,1,-1
0,0,12,18,1.6000000000000005,103,2,0,0
1,1,-3,-2,0.0,-20,0,1,0
0,1,3,-1,0.5999999999999996,40,-1,0,0
1,0,0,1,-0.20000000000000018,-2,-1,1,-1
0,1,-1,-1,0.20000000000000018,4,0,0,0
0,0,3,9,0.20000000000000018,4,0,1,0
0,0,1,3,0.0,-8,0,1,0
1,0,5,8,0.0,-2,0,0,0
1,0,-2,-5,0.40000000000000036,50,0,-1,0
1,1,1,2,0.0,-13,0,-1,-1
0,1,-1,-2,0.1999999999999993,20,0,-1,1
1,0,-1,-6,-0.40000000000000036,9,0,0,1
0,1,-1,-2,-0.7999999999999998,2,0,1,0
1,1,-6,-11,-0.7999999999999998,-15,0,-1,0
1,1,-5,-10,-0.20000000000000018,-30,0,-1,0
1,1,2,6,0.20000000000000018,-7,0,-1,0
1,1,-1,0,0.20000000000000018,-9,0,0,0
0,1,0,0,-0.40000000000000036,-51,0,-1,0
0,0,0,-3,0.20000000000000018,-11,0,0,-1
0,0,2,4,0.6000000000000005,13,0,-1,1
0,0,-2,0,-0.5999999999999996,-10,0,-1,1
0,0,1,0,0.40000000000000036,-12,0,1,0
1,0,-3,-3,-0.40000000000000036,-3,0,1,0
1,0,-8,-5,-1.2000000000000002,-61,0,0,0
0,0,2,2,0.0,-17,0,-1,0
0,1,3,1,0.20000000000000018,-38,0,0,0
0,0,6,8,0.6000000000000005,23,0,1,0
1,1,-2,-3,-0.40000000000000036,-4,0,-1,0
0,0,6,7,0.8000000000000007,38,0,0,-1
0,0,11,12,1.3999999999999995,34,0,1,0
1,1,-4,-6,-1.0,-70,0,0,-1
0,1,-3,-4,0.20000000000000018,-9,0,1,1
1,1,-10,-12,-0.6000000000000005,-27,0,0,0
0,0,2,10,1.7999999999999998,44,0,1,0
1,0,3,4,0.20000000000000018,-35,0,1,-1
0,0,5,4,0.7999999999999998,36,0,0,0
1,0,4,3,0.20000000000000018,0,0,1,0
1,1,-7,-8,-0.7999999999999998,-31,0,0,0
1,1,-5,-6,-0.39999999999999947,-2,0,-1,0
1,0,-3,1,0.0,20,0,-1,0
0,0,2,1,0.39999999999999947,39,0,0,0
0,0,6,5,0.0,10,0,1,0
0,1,3,9,0.20000000000000018,29,0,0,0
1,1,-6,-4,-1.0,-93,0,-1,-1
1,1,1,-1,0.20000000000000018,23,0,0,0
0,0,7,7,0.6000000000000005,35,0,1,1
0,0,0,3,0.0,-3,0,1,0
0,1,0,2,0.0,-12,0,1,-1
0,1,6,4,0.40000000000000036,70,2,0,1
1,0,-1,-5,-0.20000000000000018,-3,0,1,-1
0,0,4,5,-0.20000000000000018,-25,0,0,0
0,0,4,4,0.20000000000000018,20,0,-1,0
1,1,5,3,0.7999999999999998,49,0,1,0
1,1,-6,-6,-0.40000000000000036,-52,0,1,0
1,1,-10,-10,-0.40000000000000036,-45,0,0,0
1,1,-2,-2,-0.39999999999999947,4,0,1,0
1,0,0,0,-0.20000000000000018,2,0,-1,1
1,1,-2,-1,0.0,-17,0,0,0
0,0,5,12,0.0,-33,0,1,0
1,1,-6,-8,0.0,-6,0,-1,1
0,0,0,1,0.0,18,0,-1,0
0,0,8,10,0.20000000000000018,-13,0,1,0
1,1,-4,-2,0.20000000000000018,18,0,-1,0
1,1,-5,-6,-0.7999999999999998,-44,0,-1,0
1,1,-5,-9,-0.8000000000000007,4,0,1,1
0,1,-3,-9,-0.20000000000000018,-18,0,1,0
0,0,6,7,0.6000000000000005,10,0,0,0
0,0,8,8,0.7999999999999998,-14,0,0,0
0,1,0,-4,-0.20000000000000018,25,0,1,0
1,1,-2,1,-0.20000000000000018,2,0,-1,-1
0,0,6,8,0.40000000000000036,9,0,1,0
1,1,-3,-5,0.20000000000000018,-39,0,-1,0
1,1,-3,0,-0.7999999999999998,10,-1,0,-1
1,0,-7,-8,-1.1999999999999993,-49,0,-1,0
0,0,2,5,0.20000000000000018,10,0,1,0
0,0,4,6,0.20000000000000018,22,0,0,-1
1,0,2,-3,-0.20000000000000018,49,0,1,0
1,1,-5,-1,-0.6000000000000005,-6,0,-1,0
1,1,2,3,0.40000000000000036,-57,0,-1,0
0,0,0,1,-0.40000000000000036,-30,0,1,0
1,0,1,6,-0.6000000000000005,12,0,1,0
1,1,-5,-3,-0.20000000000000018,41,0,-1,0
0,0,8,12,0.8000000000000007,19,0,-1,0
1,1,-3,-3,-0.39999999999999947,-5,0,-1,-1
0,0,1,-3,1.0,25,0,0,0
1,1,-4,-2,-0.6000000000000005,-28,0,1,0
1,1,-6,-12,-0.39999999999999947,14,0,-1,0
1,1,-2,-6,-0.5999999999999996,-70,0,-1,0
0,0,-1,-2,-0.5999999999999996,-7,0,1,-1
1,1,-3,-2,-0.7999999999999998,1,0,-1,0
1,1,-1,3,-0.40000000000000036,-1,0,1,0
1,1,-6,-10,-0.8000000000000007,4,0,-1,-1
1,1,-4,-3,-0.40000000000000036,-19,0,0,0
0,1,2,-2,-0.20000000000000018,32,0,1,0
0,0,0,2,-0.40000000000000036,-42,0,0,0
1,0,-3,1,-0.20000000000000018,9,0,1,-1
1,1,-2,-1,-0.40000000000000036,-35,0,-1,0
1,0,-1,-1,-0.20000000000000018,-26,0,-1,-1
1,0,-4,-7,-0.6000000000000005,-7,0,0,0
1,1,-5,-4,-0.40000000000000036,6,0,0,1
0,0,5,4,0.20000000000000018,10,0,1,0
1,0,0,-1,-0.6000000000000005,-3,0,-1,0
0,0,10,6,1.1999999999999993,32,0,0,1
1,1,-7,2,-0.6000000000000005,-36,0,-1,-1
1,0,-2,-1,-0.39999999999999947,-5,0,-1,0
1,0,-1,-2,-0.5999999999999996,-33,0,0,0
1,1,-3,-3,-0.20000000000000018,44,0,-1,0
1,1,-6,-7,-0.20000000000000018,1,0,-1,-1
1,1,-7,-10,0.0,-44,-1,-1,1
0,0,5,3,0.40000000000000036,75,0,-1,-1
0,1,3,7,0.5999999999999996,1,0,1,1
0,1,2,2,0.40000000000000036,32,0,-1,1
1,1,-1,-2,-0.7999999999999998,-40,0,-1,0
1,1,-4,-2,-0.40000000000000036,-40,0,-1,0
0,0,4,6,0.0,2,0,-1,0
1,1,-2,-1,-0.20000000000000018,-6,0,0,0
1,1,-2,-6,-0.1999999999999993,-21,0,-1,0
0,1,7,9,0.40000000000000036,32,0,1,0
1,1,1,7,-0.39999999999999947,6,0,-1,0
1,1,-4,-6,-0.7999999999999998,-39,0,-1,-1
1,1,-1,-4,0.0,4,0,-1,0
0,0,-1,5,-0.5999999999999996,4,0,1,0
0,0,2,6,0.6000000000000005,7,0,1,-1
1,1,-9,-10,-0.40000000000000036,-17,0,-1,0
0,1,-1,-3,0.0,-6,0,-1,0
1,0,3,3,-0.20000000000000018,-2,0,0,0
0,0,4,6,0.40000000000000036,13,0,-1,0
0,0,7,14,0.40000000000000036,9,0,1,0
1,1,1,0,-0.20000000000000018,-18,0,-1,0
0,1,-2,-4,-0.40000000000000036,-8,0,-1,1
1,0,-4,-6,-0.5999999999999996,-54,0,-1,0
1,0,-2,-2,-0.40000000000000036,24,0,0,-1
0,1,0,-5,0.0,-15,0,-1,0
0,0,2,0,-0.40000000000000036,-18,0,0,0
1,1,-3,-2,-0.20000000000000018,-30,0,-1,1
1,0,1,-1,0.0,41,0,-1,0
0,1,4,4,0.6000000000000005,0,0,-1,0
1,0,0,3,-0.6000000000000005,-61,0,-1,-1
0,0,-2,0,-0.20000000000000018,6,0,-1,0
0,0,8,11,0.6000000000000005,16,0,1,1
1,0,-3,-5,-0.20000000000000018,2,1,0,1
1,1,-2,-1,-0.39999999999999947,0,0,0,0
1,0,-3,0,-0.20000000000000018,1,0,0,0
0,0,3,4,0.7999999999999998,26,1,-1,1
1,1,-2,-2,0.20000000000000018,52,0,0,1
0,1,0,-1,0.40000000000000036,-12,0,0,1
1,1,-3,-6,-1.3999999999999995,-68,-1,-1,-1
0,1,-3,-5,0.20000000000000018,4,0,1,0
0,0,3,3,0.0,15,0,-1,0
0,0,-2,-1,-0.20000000000000018,-15,0,-1,0
0,0,6,9,0.0,-1,1,1,0
0,1,1,-2,0.6000000000000005,20,0,0,0
1,1,-1,-1,0.6000000000000005,42,0,1,0
0,0,5,7,0.7999999999999998,31,0,-1,0
0,0,5,5,1.0,27,0,1,0
0,1,0,-1,0.0,6,0,0,1
0,0,2,-3,0.7999999999999998,18,1,-1,0
1,1,-2,2,-0.20000000000000018,-39,0,1,1
1,1,-8,-8,-0.1999999999999993,52,0,-1,0
1,0,0,3,0.20000000000000018,-40,-1,0,1
0,1,4,6,0.5999999999999996,32,0,1,0
1,1,-8,-15,-0.7999999999999998,-61,0,-1,0
1,0,0,-3,0.40000000000000036,-3,0,1,0
0,0,4,3,1.0,48,0,0,0
0,0,6,4,0.20000000000000018,-19,0,0,-1
1,0,4,5,0.20000000000000018,-2,0,1,0
1,1,-6,-10,-0.8000000000000007,2,0,-1,0
1,1,3,4,0.0,1,0,1,1
0,0,1,2,-0.40000000000000036,-31,0,0,0
1,0,0,0,0.0,17,0,-1,1
0,0,1,3,0.0,15,0,0,0
1,1,-4,-5,-0.40000000000000036,-5,0,-1,-1
1,0,0,4,-0.20000000000000018,-27,0,-1,-1
0,0,7,13,0.7999999999999998,0,0,1,0
1,1,-2,-3,-0.6000000000000005,-31,0,-1,-1
0,0,1,-4,0.0,-40,0,-1,0
0,0,1,3,-0.40000000000000036,-17,0,1,1
0,0,4,6,0.7999999999999998,15,0,1,0
1,1,-6,-5,-0.7999999999999998,-39,0,-1,0
0,1,-2,-5,-0.20000000000000018,-11,0,1,-1
0,0,2,1,0.5999999999999996,32,0,0,0
1,0,0,0,0.40000000000000036,-10,0,1,0
1,0,0,0,-0.20000000000000018,-21,0,-1,1
0,1,4,-5,0.7999999999999998,24,1,1,1
1,1,0,4,0.0,-32,0,-1,0
0,1,-3,1,-0.20000000000000018,6,0,-1,0
1,1,-1,-7,-0.20000000000000018,-9,0,-1,1
0,1,3,0,0.7999999999999998,1,0,-1,0
0,1,2,-2,0.20000000000000018,30,0,-1,0
1,1,-9,-12,-0.6000000000000005,-32,0,-1,0
0,1,3,4,0.20000000000000018,-11,0,1,0
1,0,3,3,-0.1999999999999993,-47,0,-1,0
0,0,-1,1,0.0,-27,0,1,0
0,1,-1,2,0.20000000000000018,-2,0,1,0
0,0,0,-2,-0.20000000000000018,4,0,0,0
1,1,-5,-4,0.0,-14,0,-1,0
1,1,-2,-3,0.20000000000000018,-9,0,0,1
1,1,1,1,0.40000000000000036,-19,0,0,0
1,1,0,-4,0.20000000000000018,-33,0,-1,0
0,0,0,5,-0.20000000000000018,-38,0,0,0
0,0,1,2,0.0,-5,0,1,1
0,1,3,2,0.20000000000000018,-13,0,1,0
1,1,4,8,0.6000000000000005,-2,0,-1,0
0,0,-2,-6,0.0,-13,0,1,0
1,1,-1,-5,-0.20000000000000018,-11,0,-1,0
0,1,-7,-11,-0.39999999999999947,-8,0,1,0
0,0,-2,-2,-0.39999999999999947,-4,0,1,0
1,0,-4,-3,-0.7999999999999998,-6,0,-1,0
1,0,3,3,0.40000000000000036,16,0,0,0
0,0,-1,-1,-0.40000000000000036,-38,0,1,0
1,1,-10,-12,-0.8000000000000007,-28,0,0,-1
1,0,3,-1,0.20000000000000018,10,0,0,0
1,1,-5,-3,-0.39999999999999947,26,0,1,-1
1,1,1,3,0.40000000000000036,44,0,-1,-1
1,1,-4,-3,-0.7999999999999998,-11,0,1,0
1,1,-6,-1,-0.7999999999999998,3,0,0,0
0,0,-1,-5,0.0,2,0,1,1
0,1,0,2,0.20000000000000018,-19,0,-1,1
1,1,2,-2,1.0,14,0,1,0
0,0,5,3,0.20000000000000018,-11,0,1,0
0,0,-4,-4,-0.20000000000000018,-7,0,-1,-1
0,0,5,16,0.5999999999999996,2,0,1,0
0,1,2,-2,0.20000000000000018,-10,0,1,1
1,1,2,10,0.20000000000000018,10,0,0,0
1,1,-6,-5,-1.0,-16,0,0,1
1,0,5,1,0.0,-50,0,-1,0
1,1,3,2,0.0,-39,0,1,0
1,0,-5,-8,-0.40000000000000036,-24,0,1,0
0,0,5,6,0.40000000000000036,-8,0,1,0
1,1,-8,-8,-0.7999999999999998,-42,-1,0,0
0,1,4,8,0.6000000000000005,21,0,-1,-1
1,0,5,0,0.8000000000000007,-1,0,1,0
1,1,-3,-4,-0.6000000000000005,-11,0,-1,-1
0,1,-6,-12,-0.20000000000000018,-20,0,-1,1
0,0,3,7,0.0,-1,0,1,0
1,0,1,0,-0.20000000000000018,-9,0,-1,0
1,1,-1,4,0.0,-31,0,-1,-1
0,0,-2,-2,-0.20000000000000018,-19,0,1,0
0,0,-2,-6,0.40000000000000036,49,1,-1,1
1,0,0,0,-0.20000000000000018,33,0,1,0
0,1,-3,-2,0.20000000000000018,-35,0,-1,0
0,1,1,5,0.0,-40,0,-1,0
1,0,2,0,0.40000000000000036,87,0,-1,0
1,0,1,1,0.20000000000000018,-2,0,0,0
0,0,4,1,0.39999999999999947,41,0,-1,0
0,0,5,3,0.40000000000000036,-14,0,1,0
0,1,0,-6,0.20000000000000018,30,0,1,0
1,1,0,3,0.20000000000000018,1,0,0,1
1,1,-6,-8,-1.2000000000000002,-75,0,-1,-1
0,0,-2,-1,0.0,13,0,1,0
1,0,0,6,0.0,-2,0,0,0
1,1,-1,-6,-0.40000000000000036,-51,0,-1,0
1,1,-3,-6,0.0,54,0,-1,0
0,1,-2,0,-0.20000000000000018,-39,-1,1,-1
1,1,-4,0,-0.40000000000000036,-17,0,-1,0
1,1,-6,-5,-0.8000000000000007,-6,0,0,0
